district,subject,grade,achievement,gap_gender,percent_ell,percent_sped,percent_frl,percent_native,percent_asian,percent_hispanic,percent_black,percent_white
VALE SD 84,mth,3,2.53907216097918,0.973656634440184,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,rla,3,3.22984432897145,0.376142373098226,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,mth,4,3.08954187024392,-0.788240382202992,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,rla,4,4.36278620429887,-1.83025757641113,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,mth,5,4.57446236425607,0.835615948088582,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,rla,5,4.77801976304975,0.357031056334803,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,mth,6,6.0302452760982,0.86314316952479,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
VALE SD 84,rla,6,6.11476096721569,0.690999539266815,0.049234137,0.12800875,0.62161022,0.0077470518,0.012369233,0.22344092,0.0014511822,0.75499165
GERVAIS SD 1,mth,3,2.18624556192454,-0.528262950721747,0.2027972,0.13986014,0.73396438,0.004221065,0.010309093,0.59366006,0.0012361287,0.39057365
GERVAIS SD 1,mth,6,5.72275713740542,-0.611436909624465,0.2027972,0.13986014,0.73396438,0.004221065,0.010309093,0.59366006,0.0012361287,0.39057365
YAMHILL CARLTON SD 1,mth,3,3.1496945489932,-1.08708988216264,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,rla,3,3.32036622012997,-1.70379639415529,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,mth,4,2.78196956888339,-0.582765343186986,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,rla,4,3.16821012866023,-2.69530164990155,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,mth,5,6.48364524922916,-0.526000436230935,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,rla,5,6.48511372414373,-1.730903257635,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,mth,6,6.21499965818998,-0.174833078780312,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
YAMHILL CARLTON SD 1,rla,6,7.1043590573265,-1.06653389556968,0.014354067,0.14066985,0.43351972,0.0042249421,0.0073004328,0.10686559,0.0082634529,0.87334555
HARRISBURG SD 7J,rla,3,1.42212421018702,0.068644557323405,0.023310022,0.15384616,0.58740324,0.0042476011,0.0056100232,0.14302887,0.0014158669,0.84569764
HARRISBURG SD 7J,mth,4,3.27421236140258,0.914967323018906,0.023310022,0.15384616,0.58740324,0.0042476011,0.0056100232,0.14302887,0.0014158669,0.84569764
HARRISBURG SD 7J,rla,4,3.49542740846647,0.633500324677144,0.023310022,0.15384616,0.58740324,0.0042476011,0.0056100232,0.14302887,0.0014158669,0.84569764
NORTH SANTIAM SD 29J,mth,3,2.69553113315616,1.11628314196075,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,rla,3,2.8029513667215,0.103277972453332,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,mth,4,3.05926829680334,0.0292890863071347,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,rla,4,3.80586026865064,-0.494805502302535,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,mth,5,5.27406754076556,-0.166473989191044,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,rla,5,5.40527155551618,-1.16795739906408,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,mth,6,4.85867088656307,-0.360561734516627,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
NORTH SANTIAM SD 29J,rla,6,5.73565654187631,-1.03764906344315,0.04557522,0.16637169,0.50749362,0.011104813,0.0030165694,0.18539074,0.011143123,0.78934479
HILLSBORO SD 1J,mth,3,2.08968819508832,0.467919208300905,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,rla,3,2.49013970850575,-0.657295606274183,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,mth,4,3.27421014120724,0.469682075368113,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,rla,4,3.71236610252476,-0.0875078513643145,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,mth,5,4.4441743633438,0.127292851929648,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,rla,5,4.90795691392885,-0.799872320806803,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,mth,6,5.90079657148085,0.308911553836501,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
HILLSBORO SD 1J,rla,6,6.32599942800671,-0.610098207900246,0.15388347,0.16280988,0.46283218,0.0073272847,0.073906682,0.40478867,0.023326017,0.49065134
KNAPPA SD 4,mth,6,4.96904189301158,1.56580911279739,0.014141414,0.19393939,0.50420171,0.0092436979,0.011596639,0.12672269,0.00605042,0.84638655
KNAPPA SD 4,rla,6,4.59240642405816,-0.380081454259588,0.014141414,0.19393939,0.50420171,0.0092436979,0.011596639,0.12672269,0.00605042,0.84638655
NORTH WASCO COUNTY SD 21,mth,3,1.21297230935362,-0.760491968341458,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,rla,3,1.72464073760309,-1.53291096037586,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,mth,4,2.57048311413529,0.587973469019602,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,rla,4,3.0342577196145,-0.81584227388121,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,mth,5,4.97940854889641,0.0236569509751046,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,rla,5,5.46605599150695,-1.64700625877986,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,mth,6,5.02043016092389,-0.666287418630555,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
NORTH WASCO COUNTY SD 21,rla,6,4.62313735865725,-0.89915887620941,0.12595041,0.18115702,0.71156186,0.020622713,0.0095277857,0.38307357,0.005033379,0.58174258
GREATER ALBANY PUBLIC SD 8J,mth,3,2.15127924376285,0.220709150500291,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,rla,3,2.5246679295191,-0.494516931530808,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,mth,4,3.77419969664225,0.588462751959441,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,rla,4,3.68565316351748,-0.378584487844475,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,mth,5,4.99161034735582,-0.0612310129658928,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,rla,5,4.98143338248931,-0.875127924421343,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,mth,6,5.20218372173572,-0.20453033680811,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
GREATER ALBANY PUBLIC SD 8J,rla,6,5.57240386590097,-0.82347319358795,0.063798532,0.14711438,0.46509394,0.0078630494,0.0086615765,0.22559585,0.0050263815,0.75285316
AMITY SD 4J,mth,6,4.34532746845975,0.421600229599655,0.030405406,0.12612613,0.57590735,0.012494459,0.0066258032,0.14031549,0.0041113454,0.8364529
AMITY SD 4J,rla,6,5.12949507691004,-1.73275775692553,0.030405406,0.12612613,0.57590735,0.012494459,0.0066258032,0.14031549,0.0041113454,0.8364529
ASHLAND SD 5,mth,3,2.74100792084739,0.368147455222834,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,rla,3,3.68810142065326,-1.04332559922371,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,mth,4,4.95541731937188,-0.372730936752921,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,rla,4,5.3520521367519,-1.27457009457449,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,mth,5,5.66071115743697,0.536889270284924,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,rla,5,6.39461964187568,-0.703673663979229,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,mth,6,8.03433422949066,-1.39247835353691,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASHLAND SD 5,rla,6,7.22594839187643,-2.65494972738219,0.011235955,0.10963568,0.32375002,0.0079507269,0.013218716,0.11375611,0.01219584,0.85287863
ASTORIA SD 1,mth,3,2.68585202465003,0.738005422705596,0.047668938,0.15715034,0.5724299,0.01461824,0.013374326,0.17522967,0.0072991611,0.7894786
ASTORIA SD 1,rla,3,3.16824763909032,-0.287188238729817,0.047668938,0.15715034,0.5724299,0.01461824,0.013374326,0.17522967,0.0072991611,0.7894786
ASTORIA SD 1,rla,4,4.11712950236854,-0.200548177327794,0.047668938,0.15715034,0.5724299,0.01461824,0.013374326,0.17522967,0.0072991611,0.7894786
ASTORIA SD 1,mth,5,2.91062887683189,0.0918287316804987,0.047668938,0.15715034,0.5724299,0.01461824,0.013374326,0.17522967,0.0072991611,0.7894786
ASTORIA SD 1,rla,5,3.21065931675446,-1.33071641978614,0.047668938,0.15715034,0.5724299,0.01461824,0.013374326,0.17522967,0.0072991611,0.7894786
ATHENA-WESTON SD 29RJ,mth,3,2.18123912240482,-1.46087659314191,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,rla,3,2.57089176988695,-1.5180320180224,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,mth,4,2.33577212582749,-0.788353778488748,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,rla,4,2.41979059745351,-3.24208942815494,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,mth,5,3.43257388473102,0.025296626997149,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,rla,5,4.03728364983756,-0.485724265877752,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,mth,6,5.29536260334961,-3.93409682460909,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
ATHENA-WESTON SD 29RJ,rla,6,5.19128658955742,-3.02044999690329,0,0.12173913,0.59429741,0.099658661,0.0046911645,0.091735169,0.0036137234,0.80030125
BAKER SD 5J,mth,4,3.70522706546407,0.0061674838539582,0.01171523,0.12736557,0.41896504,0.018656697,0.010009182,0.1072206,0.01075128,0.85336226
BAKER SD 5J,rla,4,3.68094044072457,-0.530522524342271,0.01171523,0.12736557,0.41896504,0.018656697,0.010009182,0.1072206,0.01075128,0.85336226
BAKER SD 5J,mth,5,4.87712482571651,-0.0957767801490409,0.01171523,0.12736557,0.41896504,0.018656697,0.010009182,0.1072206,0.01075128,0.85336226
BAKER SD 5J,rla,5,4.29566651328291,-1.47612526411998,0.01171523,0.12736557,0.41896504,0.018656697,0.010009182,0.1072206,0.01075128,0.85336226
BAKER SD 5J,mth,6,5.48168982248621,0.889641165048012,0.01171523,0.12736557,0.41896504,0.018656697,0.010009182,0.1072206,0.01075128,0.85336226
BAKER SD 5J,rla,6,5.39434568320718,-0.215361235046042,0.01171523,0.12736557,0.41896504,0.018656697,0.010009182,0.1072206,0.01075128,0.85336226
BANDON SD 54,mth,3,1.15043677149861,0.807567818031484,0.005738881,0.1563845,0.64478976,0.015230478,0.0046879645,0.13329911,0.0014636373,0.84531879
BANDON SD 54,rla,3,2.09430292147155,0.242483018323754,0.005738881,0.1563845,0.64478976,0.015230478,0.0046879645,0.13329911,0.0014636373,0.84531879
BANDON SD 54,mth,4,3.59542359138177,0.0018781837600347,0.005738881,0.1563845,0.64478976,0.015230478,0.0046879645,0.13329911,0.0014636373,0.84531879
BANDON SD 54,rla,4,4.57554370295492,-0.856042114113705,0.005738881,0.1563845,0.64478976,0.015230478,0.0046879645,0.13329911,0.0014636373,0.84531879
BANDON SD 54,mth,6,6.36272591753467,0.184951211070157,0.005738881,0.1563845,0.64478976,0.015230478,0.0046879645,0.13329911,0.0014636373,0.84531879
BANDON SD 54,rla,6,6.49357782724552,-1.32421935805209,0.005738881,0.1563845,0.64478976,0.015230478,0.0046879645,0.13329911,0.0014636373,0.84531879
BEAVERTON SD 48J,mth,3,3.96542815296296,0.555164147223854,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,rla,3,4.37086869550183,-0.57173615914977,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,mth,4,4.90354855738432,0.610744038688784,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,rla,4,5.44635920064214,-0.472958326771499,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,mth,5,5.89602441405089,0.109658247976667,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,rla,5,6.27214465692271,-0.835319621734434,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,mth,6,7.00730221042844,0.0031575920686325,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BEAVERTON SD 48J,rla,6,7.11816981340411,-0.864252669618114,0.12324786,0.13379732,0.36187303,0.0041622748,0.18011583,0.2667903,0.030032994,0.51889861
BETHEL SD 52,mth,3,2.02747754811921,0.679440931028909,0.042103395,0.2144253,0.58945066,0.013131032,0.021338774,0.22656845,0.022628911,0.71633285
BETHEL SD 52,rla,3,2.40770314898277,-0.799713223975907,0.042103395,0.2144253,0.58945066,0.013131032,0.021338774,0.22656845,0.022628911,0.71633285
BETHEL SD 52,mth,4,3.01239543962854,0.014360706418715,0.042103395,0.2144253,0.58945066,0.013131032,0.021338774,0.22656845,0.022628911,0.71633285
BETHEL SD 52,rla,4,3.15298257957609,-1.40829580142257,0.042103395,0.2144253,0.58945066,0.013131032,0.021338774,0.22656845,0.022628911,0.71633285
BETHEL SD 52,mth,6,5.6581752403034,0.507831262737476,0.042103395,0.2144253,0.58945066,0.013131032,0.021338774,0.22656845,0.022628911,0.71633285
BETHEL SD 52,rla,6,5.62369102529821,-0.558966113809913,0.042103395,0.2144253,0.58945066,0.013131032,0.021338774,0.22656845,0.022628911,0.71633285
BROOKINGS-HARBOR SD 17C,mth,3,1.60006473297926,-0.118706418996731,0.020767778,0.15040906,0.5327003,0.04613246,0.0059031211,0.19661292,0.0018248175,0.74952668
HARNEY COUNTY SD 3,mth,4,3.25850358864081,-0.606976391573124,0.0034562212,0.16474654,0.52089548,0.035328321,0.0043921922,0.084354922,0.0019108027,0.87401378
HARNEY COUNTY SD 3,rla,4,3.16956040964671,-1.31847055596311,0.0034562212,0.16474654,0.52089548,0.035328321,0.0043921922,0.084354922,0.0019108027,0.87401378
HARNEY COUNTY SD 3,mth,5,3.55409724970955,-1.8672092278238,0.0034562212,0.16474654,0.52089548,0.035328321,0.0043921922,0.084354922,0.0019108027,0.87401378
HARNEY COUNTY SD 3,rla,5,3.65315229176092,-2.43415582764453,0.0034562212,0.16474654,0.52089548,0.035328321,0.0043921922,0.084354922,0.0019108027,0.87401378
CASCADE SD 5,mth,3,2.6918342150313,0.499389699081004,0.02962645,0.14126234,0.43643513,0.016243286,0.015356774,0.17902467,0.0030347167,0.78634053
CASCADE SD 5,rla,3,3.01417325912629,-0.11066061023596,0.02962645,0.14126234,0.43643513,0.016243286,0.015356774,0.17902467,0.0030347167,0.78634053
CASCADE SD 5,mth,4,2.99428116151325,0.118172302601359,0.02962645,0.14126234,0.43643513,0.016243286,0.015356774,0.17902467,0.0030347167,0.78634053
CASCADE SD 5,rla,4,3.89686778770004,-0.573904472630208,0.02962645,0.14126234,0.43643513,0.016243286,0.015356774,0.17902467,0.0030347167,0.78634053
CENTENNIAL SD 28J,mth,3,1.33576712740018,0.446189212444197,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,rla,3,1.27135939436198,-0.225002765880236,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,mth,4,2.11448733439531,0.537186547455726,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,rla,4,2.33531805081419,-0.478537374126253,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,mth,5,2.83316910640676,-0.300063682516716,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,rla,5,3.21561615298107,-0.995248024836253,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,mth,6,5.1815038460965,-0.139053201983363,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTENNIAL SD 28J,rla,6,5.10048640235407,-0.54914107763566,0.1921777,0.16658619,0.71982235,0.0086496742,0.1346474,0.305123,0.076960944,0.47461897
CENTRAL SD 13J,mth,3,1.38671860615447,-0.436647519171113,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,rla,3,1.18491548791141,-1.486011778024,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,mth,4,2.34536497057669,-0.160892328612937,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,rla,4,1.89794688311766,-0.415149218615253,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,mth,5,4.07294768293694,0.419834673530447,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,rla,5,3.9258975818885,0.181728959332078,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,mth,6,4.24708215831656,-0.0658083391361983,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL SD 13J,rla,6,4.88211326109058,-0.545057472472186,0.14198844,0.12769839,0.59257066,0.012008272,0.0092759673,0.46196938,0.0020868476,0.51465952
CENTRAL LINN SD 552,mth,3,2.79323375545854,-2.03999860011555,0.033950616,0.17746913,0.62564325,0.0088130618,0.0036479707,0.13278671,0.0036479707,0.85110426
CENTRAL LINN SD 552,rla,3,2.4223884395781,-1.87459316340124,0.033950616,0.17746913,0.62564325,0.0088130618,0.0036479707,0.13278671,0.0036479707,0.85110426
CENTRAL POINT SD 6,mth,4,3.27755509748035,-0.073270158159034,0.033759698,0.14699098,0.55341804,0.011751351,0.0061929952,0.17071898,0.0027505667,0.80858612
CENTRAL POINT SD 6,mth,5,3.41322189106452,0.287586640114207,0.033759698,0.14699098,0.55341804,0.011751351,0.0061929952,0.17071898,0.0027505667,0.80858612
CENTRAL POINT SD 6,rla,5,3.97566515423262,-1.11595453965032,0.033759698,0.14699098,0.55341804,0.011751351,0.0061929952,0.17071898,0.0027505667,0.80858612
CENTRAL POINT SD 6,mth,6,5.3329803998577,-0.171157990781512,0.033759698,0.14699098,0.55341804,0.011751351,0.0061929952,0.17071898,0.0027505667,0.80858612
CLATSKANIE SD 6J,mth,3,0.76889500573094,1.38953669374603,0.0055710305,0.19916435,0.58307707,0.0085639125,0.0083604343,0.095206134,0.0030842933,0.88478523
CLATSKANIE SD 6J,rla,3,2.00402202905671,-0.272513352834885,0.0055710305,0.19916435,0.58307707,0.0085639125,0.0083604343,0.095206134,0.0030842933,0.88478523
RAINIER SD 13,mth,5,3.92944716945352,-1.20708881871822,0.007454739,0.13525027,0.54450881,0.020720415,0.00080740999,0.083343588,0.003787094,0.89134145
RAINIER SD 13,rla,5,3.89678058550001,-1.33944157615855,0.007454739,0.13525027,0.54450881,0.020720415,0.00080740999,0.083343588,0.003787094,0.89134145
RAINIER SD 13,mth,6,5.11182106705188,0.153772243424101,0.007454739,0.13525027,0.54450881,0.020720415,0.00080740999,0.083343588,0.003787094,0.89134145
COLTON SD 53,mth,3,1.67951586747639,-0.695430507552573,0.0082236845,0.16282895,0.31632733,0.0037554824,0.0039946018,0.065995276,0,0.92625463
COLTON SD 53,rla,3,1.44194022183405,-1.4028760052974,0.0082236845,0.16282895,0.31632733,0.0037554824,0.0039946018,0.065995276,0,0.92625463
COLTON SD 53,mth,4,3.67632133756472,1.65835357319187,0.0082236845,0.16282895,0.31632733,0.0037554824,0.0039946018,0.065995276,0,0.92625463
COLTON SD 53,rla,4,3.36944882540074,0.446422054373776,0.0082236845,0.16282895,0.31632733,0.0037554824,0.0039946018,0.065995276,0,0.92625463
COQUILLE SD 8,mth,3,2.50251418940484,0.108099419345827,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,rla,3,2.47621912041408,-1.47947817319011,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,mth,4,3.98308948271179,0.144355071966894,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,rla,4,4.78044784961472,-0.439217220659605,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,mth,5,5.71751301503892,0.221755617492775,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,rla,5,5.74786927692322,-0.758485137331605,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,mth,6,6.2312829254916,-0.362311257306551,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
COQUILLE SD 8,rla,6,6.64868000276616,-1.93673106693247,0.019248396,0.13565536,0.574889,0.034613684,0.0018427342,0.12124234,0.00430978,0.83799148
CORBETT SD 39,mth,6,6.29966705671597,-0.112139004667768,0.023462784,0.078478962,0.24777329,0.01457976,0.024871355,0.072898798,0.011149229,0.87650084
CORBETT SD 39,rla,6,6.19750809477033,-1.32630742886012,0.023462784,0.078478962,0.24777329,0.01457976,0.024871355,0.072898798,0.011149229,0.87650084
CORVALLIS SD 509J,mth,3,3.23932536052826,0.0038715391104495,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,rla,3,3.42322496771494,-0.819307621150901,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,mth,4,4.45382871068952,0.0539908683691366,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,rla,4,4.62629728029655,-1.27499447996373,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,mth,5,5.28745622675005,1.00049281354167,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
CORVALLIS SD 509J,mth,6,6.6522374890425,0.591066969016016,0.07373473,0.10965677,0.37493578,0.0073699765,0.065647565,0.18887061,0.014007699,0.72410417
COOS BAY SD 9,mth,3,1.25736473052563,0.150528448171798,0.01097561,0.17317073,0.63156748,0.046329141,0.0068530901,0.14447194,0.0022344016,0.80011141
COOS BAY SD 9,rla,3,1.36878095686825,-0.33083107827188,0.01097561,0.17317073,0.63156748,0.046329141,0.0068530901,0.14447194,0.0022344016,0.80011141
COOS BAY SD 9,rla,6,4.95272781067276,-0.893062329802205,0.01097561,0.17317073,0.63156748,0.046329141,0.0068530901,0.14447194,0.0022344016,0.80011141
CRESWELL SD 40,mth,3,3.02370266550257,-0.801161330634631,0.028938906,0.21061093,0.48769307,0.021041844,0.0091444338,0.11993463,0.0054845163,0.84439462
CRESWELL SD 40,rla,3,3.1758411156489,-1.2984950059507,0.028938906,0.21061093,0.48769307,0.021041844,0.0091444338,0.11993463,0.0054845163,0.84439462
CROOK COUNTY SD,mth,4,3.55297551560521,0.365418660987958,0.030944364,0.14542247,0.49832037,0.012931093,0.0065824939,0.17901787,0.0031476533,0.79832089
