sch_deid,grade,st,school_magnet,school_titlei,tr_ts,school_enroll,frpl_prop,asian_prop,black_prop,hisp_prop,white_prop,period,mean_orf,post
10537,5,CA,No,Title I schoolwide school,97,466,1.18884120171674,0.0803596584072325,0.271933359163596,0.958762886597938,0.0309278350515464,y1_moy,110.142857142857,0
10537,5,CA,No,Title I schoolwide school,97,466,1.18884120171674,0.0803596584072325,0.271933359163596,0.958762886597938,0.0309278350515464,y2_boy,69.1052631578947,1
10537,5,CA,No,Title I schoolwide school,97,466,1.18884120171674,0.0803596584072325,0.271933359163596,0.958762886597938,0.0309278350515464,y2_moy,95.5882352941177,1
10538,1,CA,No,Title I schoolwide school,91,468,1.23290598290598,0.220404971320555,0.0659340659340659,0.923076923076923,0.235201085806294,y1_boy,14.3855421686747,0
10538,1,CA,No,Title I schoolwide school,91,468,1.23290598290598,0.220404971320555,0.0659340659340659,0.923076923076923,0.235201085806294,y1_moy,27.4725274725275,0
10538,1,CA,No,Title I schoolwide school,91,468,1.23290598290598,0.220404971320555,0.0659340659340659,0.923076923076923,0.235201085806294,y2_boy,18,1
10538,1,CA,No,Title I schoolwide school,91,468,1.23290598290598,0.220404971320555,0.0659340659340659,0.923076923076923,0.235201085806294,y2_moy,25.0470588235294,1
10538,2,CA,No,Title I schoolwide school,88,468,1.23290598290598,0.004386390740581,0.0340909090909091,0.954545454545455,0.0113636363636364,y1_boy,58.4545454545455,0
10538,2,CA,No,Title I schoolwide school,88,468,1.23290598290598,0.004386390740581,0.0340909090909091,0.954545454545455,0.0113636363636364,y1_moy,87.4827586206897,0
10538,2,CA,No,Title I schoolwide school,88,468,1.23290598290598,0.004386390740581,0.0340909090909091,0.954545454545455,0.0113636363636364,y2_boy,49.0714285714286,1
10538,2,CA,No,Title I schoolwide school,88,468,1.23290598290598,0.004386390740581,0.0340909090909091,0.954545454545455,0.0113636363636364,y2_moy,68.6823529411765,1
10538,3,CA,No,Title I schoolwide school,93,468,1.23290598290598,0.166931992966217,0.0430107526881721,0.946236559139785,0.471180180128112,y1_boy,67.6170212765958,0
10538,3,CA,No,Title I schoolwide school,93,468,1.23290598290598,0.166931992966217,0.0430107526881721,0.946236559139785,0.471180180128112,y1_moy,101.103448275862,0
10538,3,CA,No,Title I schoolwide school,93,468,1.23290598290598,0.166931992966217,0.0430107526881721,0.946236559139785,0.471180180128112,y2_boy,67.8607594936709,1
10538,3,CA,No,Title I schoolwide school,93,468,1.23290598290598,0.166931992966217,0.0430107526881721,0.946236559139785,0.471180180128112,y2_moy,97.961038961039,1
10538,4,CA,No,Title I schoolwide school,106,468,1.23290598290598,0.00709037452907402,0.0283018867924528,0.962264150943396,0.00943396226415094,y1_boy,83.4299065420561,0
10538,4,CA,No,Title I schoolwide school,106,468,1.23290598290598,0.00709037452907402,0.0283018867924528,0.962264150943396,0.00943396226415094,y1_moy,121.409523809524,0
10538,4,CA,No,Title I schoolwide school,106,468,1.23290598290598,0.00709037452907402,0.0283018867924528,0.962264150943396,0.00943396226415094,y2_boy,78.7228915662651,1
10538,4,CA,No,Title I schoolwide school,106,468,1.23290598290598,0.00709037452907402,0.0283018867924528,0.962264150943396,0.00943396226415094,y2_moy,120.329268292683,1
10538,5,CA,No,Title I schoolwide school,90,468,1.23290598290598,0,0.0777777777777778,0.855555555555556,0.0555555555555556,y1_boy,110.177777777778,0
10538,5,CA,No,Title I schoolwide school,90,468,1.23290598290598,0,0.0777777777777778,0.855555555555556,0.0555555555555556,y1_moy,130.125,0
10538,5,CA,No,Title I schoolwide school,90,468,1.23290598290598,0,0.0777777777777778,0.855555555555556,0.0555555555555556,y2_boy,91.14,1
10538,5,CA,No,Title I schoolwide school,90,468,1.23290598290598,0,0.0777777777777778,0.855555555555556,0.0555555555555556,y2_moy,104.191919191919,1
10539,1,CA,No,Title I schoolwide school,93,515,1.31844660194175,0.103899361766328,0.021505376344086,0.967741935483871,0.0393304612937386,y1_boy,17.9302325581395,0
10539,1,CA,No,Title I schoolwide school,93,515,1.31844660194175,0.103899361766328,0.021505376344086,0.967741935483871,0.0393304612937386,y1_moy,29.8404255319149,0
10539,1,CA,No,Title I schoolwide school,93,515,1.31844660194175,0.103899361766328,0.021505376344086,0.967741935483871,0.0393304612937386,y2_boy,16.8356164383562,1
10539,1,CA,No,Title I schoolwide school,93,515,1.31844660194175,0.103899361766328,0.021505376344086,0.967741935483871,0.0393304612937386,y2_moy,26.9444444444444,1
10539,2,CA,No,Title I schoolwide school,99,515,1.31844660194175,0.161861069352139,0.0202020202020202,0.97979797979798,0.364027829751161,y1_boy,49.728813559322,0
10539,2,CA,No,Title I schoolwide school,99,515,1.31844660194175,0.161861069352139,0.0202020202020202,0.97979797979798,0.364027829751161,y1_moy,75.469387755102,0
10539,2,CA,No,Title I schoolwide school,99,515,1.31844660194175,0.161861069352139,0.0202020202020202,0.97979797979798,0.364027829751161,y2_boy,42.3037974683544,1
10539,2,CA,No,Title I schoolwide school,99,515,1.31844660194175,0.161861069352139,0.0202020202020202,0.97979797979798,0.364027829751161,y2_moy,69.1923076923077,1
10539,3,CA,No,Title I schoolwide school,124,515,1.31844660194175,0.104113802419442,0.0241935483870968,0.951612903225806,0.00806451612903226,y1_boy,72.9090909090909,0
10539,3,CA,No,Title I schoolwide school,124,515,1.31844660194175,0.104113802419442,0.0241935483870968,0.951612903225806,0.00806451612903226,y1_moy,96.5322580645161,0
10539,3,CA,No,Title I schoolwide school,124,515,1.31844660194175,0.104113802419442,0.0241935483870968,0.951612903225806,0.00806451612903226,y2_boy,69.3793103448276,1
10539,3,CA,No,Title I schoolwide school,124,515,1.31844660194175,0.104113802419442,0.0241935483870968,0.951612903225806,0.00806451612903226,y2_moy,99.3666666666667,1
10539,4,CA,No,Title I schoolwide school,101,515,1.31844660194175,0.0935761290198688,0.0198019801980198,0.96039603960396,0.0198019801980198,y1_boy,82.7671232876712,0
10539,4,CA,No,Title I schoolwide school,101,515,1.31844660194175,0.0935761290198688,0.0198019801980198,0.96039603960396,0.0198019801980198,y1_moy,113.567164179104,0
10539,4,CA,No,Title I schoolwide school,101,515,1.31844660194175,0.0935761290198688,0.0198019801980198,0.96039603960396,0.0198019801980198,y2_boy,86.7735849056604,1
10539,4,CA,No,Title I schoolwide school,101,515,1.31844660194175,0.0935761290198688,0.0198019801980198,0.96039603960396,0.0198019801980198,y2_moy,124.413461538462,1
10539,5,CA,No,Title I schoolwide school,98,515,1.31844660194175,0.0405737171392355,0.0102040816326531,0.948979591836735,0.0408163265306122,y1_boy,73.9090909090909,0
10539,5,CA,No,Title I schoolwide school,98,515,1.31844660194175,0.0405737171392355,0.0102040816326531,0.948979591836735,0.0408163265306122,y1_moy,91.6909090909091,0
10539,5,CA,No,Title I schoolwide school,98,515,1.31844660194175,0.0405737171392355,0.0102040816326531,0.948979591836735,0.0408163265306122,y2_boy,87.4851485148515,1
10539,5,CA,No,Title I schoolwide school,98,515,1.31844660194175,0.0405737171392355,0.0102040816326531,0.948979591836735,0.0408163265306122,y2_moy,111.161616161616,1
10540,1,CA,No,Title I schoolwide school,100,438,1.27397260273973,0.0542498885105007,0.06,0.92,0.719712673998005,y1_boy,24,0
10540,1,CA,No,Title I schoolwide school,100,438,1.27397260273973,0.0542498885105007,0.06,0.92,0.719712673998005,y1_moy,32,0
10540,1,CA,No,Title I schoolwide school,100,438,1.27397260273973,0.0542498885105007,0.06,0.92,0.719712673998005,y2_boy,13.5679012345679,1
10540,1,CA,No,Title I schoolwide school,100,438,1.27397260273973,0.0542498885105007,0.06,0.92,0.719712673998005,y2_moy,22.5444444444444,1
10540,2,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.146857030112409,0.0660377358490566,0.924528301886792,1,y1_boy,42.4,0
10540,2,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.146857030112409,0.0660377358490566,0.924528301886792,1,y1_moy,66.2710280373832,0
10540,2,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.146857030112409,0.0660377358490566,0.924528301886792,1,y2_boy,49.1333333333333,1
10540,2,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.146857030112409,0.0660377358490566,0.924528301886792,1,y2_moy,71.8444444444444,1
10540,3,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.309466624487472,0.0660377358490566,0.905660377358491,0.00943396226415094,y1_boy,71.0291262135922,0
10540,3,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.309466624487472,0.0660377358490566,0.905660377358491,0.00943396226415094,y1_moy,95.4766355140187,0
10540,3,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.309466624487472,0.0660377358490566,0.905660377358491,0.00943396226415094,y2_boy,61.5555555555556,1
10540,3,CA,No,Title I schoolwide school,106,438,1.27397260273973,0.309466624487472,0.0660377358490566,0.905660377358491,0.00943396226415094,y2_moy,88.6138613861386,1
10540,4,CA,No,Title I schoolwide school,126,438,1.27397260273973,0.110542684814897,0.126984126984127,0.825396825396825,0.0396825396825397,y1_boy,82.2177419354839,0
10540,4,CA,No,Title I schoolwide school,126,438,1.27397260273973,0.110542684814897,0.126984126984127,0.825396825396825,0.0396825396825397,y1_moy,114.237704918033,0
10540,4,CA,No,Title I schoolwide school,126,438,1.27397260273973,0.110542684814897,0.126984126984127,0.825396825396825,0.0396825396825397,y2_boy,74.5591397849462,1
10540,4,CA,No,Title I schoolwide school,126,438,1.27397260273973,0.110542684814897,0.126984126984127,0.825396825396825,0.0396825396825397,y2_moy,123.655913978495,1
10541,1,CA,No,Title I schoolwide school,57,314,0.907643312101911,0.228070175438597,0.0175438596491228,0.719298245614035,0.0175438596491228,y1_boy,27.4545454545455,0
10541,1,CA,No,Title I schoolwide school,57,314,0.907643312101911,0.228070175438597,0.0175438596491228,0.719298245614035,0.0175438596491228,y1_moy,48.9642857142857,0
10541,1,CA,No,Title I schoolwide school,57,314,0.907643312101911,0.228070175438597,0.0175438596491228,0.719298245614035,0.0175438596491228,y2_boy,36.7118644067797,1
10541,1,CA,No,Title I schoolwide school,57,314,0.907643312101911,0.228070175438597,0.0175438596491228,0.719298245614035,0.0175438596491228,y2_moy,45.1290322580645,1
10541,2,CA,No,Title I schoolwide school,62,314,0.907643312101911,0.225806451612903,0.032258064516129,0.596774193548387,0.0483870967741936,y1_boy,74.2903225806452,0
10541,2,CA,No,Title I schoolwide school,62,314,0.907643312101911,0.225806451612903,0.032258064516129,0.596774193548387,0.0483870967741936,y1_moy,101.349206349206,0
10541,2,CA,No,Title I schoolwide school,62,314,0.907643312101911,0.225806451612903,0.032258064516129,0.596774193548387,0.0483870967741936,y2_boy,63.9803921568627,1
10541,2,CA,No,Title I schoolwide school,62,314,0.907643312101911,0.225806451612903,0.032258064516129,0.596774193548387,0.0483870967741936,y2_moy,85.3272727272727,1
10541,3,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.229508196721311,0.147540983606557,0.475409836065574,0.0491803278688525,y1_boy,81.6,0
10541,3,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.229508196721311,0.147540983606557,0.475409836065574,0.0491803278688525,y1_moy,111.098360655738,0
10541,3,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.229508196721311,0.147540983606557,0.475409836065574,0.0491803278688525,y2_boy,85.5,1
10541,3,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.229508196721311,0.147540983606557,0.475409836065574,0.0491803278688525,y2_moy,114.327868852459,1
10541,4,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.213114754098361,0.0983606557377049,0.491803278688525,0.147540983606557,y1_boy,93.655737704918,0
10541,4,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.213114754098361,0.0983606557377049,0.491803278688525,0.147540983606557,y1_moy,132.435483870968,0
10541,4,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.213114754098361,0.0983606557377049,0.491803278688525,0.147540983606557,y2_boy,88.8545454545455,1
10541,4,CA,No,Title I schoolwide school,61,314,0.907643312101911,0.213114754098361,0.0983606557377049,0.491803278688525,0.147540983606557,y2_moy,116.22641509434,1
10541,5,CA,No,Title I schoolwide school,73,314,0.907643312101911,0.301369863013699,0.0684931506849315,0.493150684931507,0.0547945205479452,y1_boy,109.479452054795,0
10541,5,CA,No,Title I schoolwide school,73,314,0.907643312101911,0.301369863013699,0.0684931506849315,0.493150684931507,0.0547945205479452,y1_moy,117.438356164384,0
10541,5,CA,No,Title I schoolwide school,73,314,0.907643312101911,0.301369863013699,0.0684931506849315,0.493150684931507,0.0547945205479452,y2_boy,102.516666666667,1
10541,5,CA,No,Title I schoolwide school,73,314,0.907643312101911,0.301369863013699,0.0684931506849315,0.493150684931507,0.0547945205479452,y2_moy,110.58064516129,1
10542,1,CA,No,Title I schoolwide school,175,873,1.18900343642612,0.0285714285714286,0.0535600291325698,0.942857142857143,0.0228571428571429,y1_boy,15.840490797546,0
10542,1,CA,No,Title I schoolwide school,175,873,1.18900343642612,0.0285714285714286,0.0535600291325698,0.942857142857143,0.0228571428571429,y1_moy,39.1578947368421,0
10542,1,CA,No,Title I schoolwide school,175,873,1.18900343642612,0.0285714285714286,0.0535600291325698,0.942857142857143,0.0228571428571429,y2_boy,18.1217391304348,1
10542,1,CA,No,Title I schoolwide school,175,873,1.18900343642612,0.0285714285714286,0.0535600291325698,0.942857142857143,0.0228571428571429,y2_moy,31.6230769230769,1
10542,2,CA,No,Title I schoolwide school,160,873,1.18900343642612,0.0125,0.0375,0.93125,0.0125,y1_boy,48.0254777070064,0
10542,2,CA,No,Title I schoolwide school,160,873,1.18900343642612,0.0125,0.0375,0.93125,0.0125,y1_moy,80.1688311688312,0
10542,2,CA,No,Title I schoolwide school,160,873,1.18900343642612,0.0125,0.0375,0.93125,0.0125,y2_boy,48.5099337748344,1
10542,2,CA,No,Title I schoolwide school,160,873,1.18900343642612,0.0125,0.0375,0.93125,0.0125,y2_moy,76.1788079470199,1
10542,3,CA,No,Title I schoolwide school,173,873,1.18900343642612,0.0115606936416185,0.0173410404624277,0.959537572254335,0.0115606936416185,y1_boy,63.0818713450292,0
10542,3,CA,No,Title I schoolwide school,173,873,1.18900343642612,0.0115606936416185,0.0173410404624277,0.959537572254335,0.0115606936416185,y1_moy,96.1867469879518,0
10542,3,CA,No,Title I schoolwide school,173,873,1.18900343642612,0.0115606936416185,0.0173410404624277,0.959537572254335,0.0115606936416185,y2_boy,65.9097222222222,1
10542,3,CA,No,Title I schoolwide school,173,873,1.18900343642612,0.0115606936416185,0.0173410404624277,0.959537572254335,0.0115606936416185,y2_moy,88.6086956521739,1
10542,4,CA,No,Title I schoolwide school,182,873,1.18900343642612,0.0384615384615385,0.021978021978022,0.906593406593407,0.021978021978022,y1_boy,82.5027932960894,0
10542,4,CA,No,Title I schoolwide school,182,873,1.18900343642612,0.0384615384615385,0.021978021978022,0.906593406593407,0.021978021978022,y1_moy,128.561797752809,0
10542,4,CA,No,Title I schoolwide school,182,873,1.18900343642612,0.0384615384615385,0.021978021978022,0.906593406593407,0.021978021978022,y2_boy,74.1960784313726,1
10542,4,CA,No,Title I schoolwide school,182,873,1.18900343642612,0.0384615384615385,0.021978021978022,0.906593406593407,0.021978021978022,y2_moy,107.25,1
10542,5,CA,No,Title I schoolwide school,183,873,1.18900343642612,0.0273224043715847,0.0273224043715847,0.907103825136612,0.0382513661202186,y1_boy,91.4728260869565,0
10542,5,CA,No,Title I schoolwide school,183,873,1.18900343642612,0.0273224043715847,0.0273224043715847,0.907103825136612,0.0382513661202186,y1_moy,117.839779005525,0
10542,5,CA,No,Title I schoolwide school,183,873,1.18900343642612,0.0273224043715847,0.0273224043715847,0.907103825136612,0.0382513661202186,y2_boy,93.2732919254658,1
10542,5,CA,No,Title I schoolwide school,183,873,1.18900343642612,0.0273224043715847,0.0273224043715847,0.907103825136612,0.0382513661202186,y2_moy,112.801242236025,1
10543,1,CA,No,Title I schoolwide school,36,197,1.81725888324873,0,0.0277777777777778,0.944444444444444,0.131882306166459,y1_boy,11.3636363636364,0
10543,1,CA,No,Title I schoolwide school,36,197,1.81725888324873,0,0.0277777777777778,0.944444444444444,0.131882306166459,y1_moy,23.8235294117647,0
10543,1,CA,No,Title I schoolwide school,36,197,1.81725888324873,0,0.0277777777777778,0.944444444444444,0.131882306166459,y2_boy,10.1481481481481,1
10543,1,CA,No,Title I schoolwide school,36,197,1.81725888324873,0,0.0277777777777778,0.944444444444444,0.131882306166459,y2_moy,15.6774193548387,1
10543,2,CA,No,Title I schoolwide school,38,197,1.81725888324873,0.0263157894736842,0.0263157894736842,0.894736842105263,0.0526315789473684,y1_boy,35.7428571428571,0
10543,2,CA,No,Title I schoolwide school,38,197,1.81725888324873,0.0263157894736842,0.0263157894736842,0.894736842105263,0.0526315789473684,y1_moy,63.7575757575758,0
10543,2,CA,No,Title I schoolwide school,38,197,1.81725888324873,0.0263157894736842,0.0263157894736842,0.894736842105263,0.0526315789473684,y2_boy,46.2,1
10543,2,CA,No,Title I schoolwide school,38,197,1.81725888324873,0.0263157894736842,0.0263157894736842,0.894736842105263,0.0526315789473684,y2_moy,71.0571428571429,1
10543,3,CA,No,Title I schoolwide school,41,197,1.81725888324873,0.0487804878048781,0.240492071815353,0.926829268292683,0.024390243902439,y1_boy,79.6,0
10543,3,CA,No,Title I schoolwide school,41,197,1.81725888324873,0.0487804878048781,0.240492071815353,0.926829268292683,0.024390243902439,y1_moy,100.933333333333,0
10543,3,CA,No,Title I schoolwide school,41,197,1.81725888324873,0.0487804878048781,0.240492071815353,0.926829268292683,0.024390243902439,y2_boy,57.4,1
10543,3,CA,No,Title I schoolwide school,41,197,1.81725888324873,0.0487804878048781,0.240492071815353,0.926829268292683,0.024390243902439,y2_moy,91.4444444444444,1
10543,4,CA,No,Title I schoolwide school,46,197,1.81725888324873,0.0434782608695652,0.0652173913043478,0.847826086956522,0.0434782608695652,y1_boy,94.1470588235294,0
10543,4,CA,No,Title I schoolwide school,46,197,1.81725888324873,0.0434782608695652,0.0652173913043478,0.847826086956522,0.0434782608695652,y1_moy,134.029411764706,0
10543,4,CA,No,Title I schoolwide school,46,197,1.81725888324873,0.0434782608695652,0.0652173913043478,0.847826086956522,0.0434782608695652,y2_boy,98.4285714285714,1
10543,4,CA,No,Title I schoolwide school,46,197,1.81725888324873,0.0434782608695652,0.0652173913043478,0.847826086956522,0.0434782608695652,y2_moy,143.740740740741,1
10543,5,CA,No,Title I schoolwide school,36,197,1.81725888324873,0.0555555555555556,0.383552559828504,0.944444444444444,0.115665278339548,y1_boy,119.851851851852,0
10543,5,CA,No,Title I schoolwide school,36,197,1.81725888324873,0.0555555555555556,0.383552559828504,0.944444444444444,0.115665278339548,y1_moy,136.296296296296,0
10543,5,CA,No,Title I schoolwide school,36,197,1.81725888324873,0.0555555555555556,0.383552559828504,0.944444444444444,0.115665278339548,y2_boy,96.1212121212121,1
10543,5,CA,No,Title I schoolwide school,36,197,1.81725888324873,0.0555555555555556,0.383552559828504,0.944444444444444,0.115665278339548,y2_moy,115.78125,1
10544,1,CA,No,Title I schoolwide school,125,626,1.24281150159744,0.056,0.016,0.872,0.048,y1_boy,20.4479166666667,0
10544,1,CA,No,Title I schoolwide school,125,626,1.24281150159744,0.056,0.016,0.872,0.048,y1_moy,26.1229508196721,0
10544,1,CA,No,Title I schoolwide school,125,626,1.24281150159744,0.056,0.016,0.872,0.048,y2_boy,16.4404761904762,1
10544,1,CA,No,Title I schoolwide school,125,626,1.24281150159744,0.056,0.016,0.872,0.048,y2_moy,22.79,1
10544,2,CA,No,Title I schoolwide school,123,626,1.24281150159744,0.024390243902439,0.016260162601626,0.91869918699187,0.032520325203252,y1_boy,42.1282051282051,0
10544,2,CA,No,Title I schoolwide school,123,626,1.24281150159744,0.024390243902439,0.016260162601626,0.91869918699187,0.032520325203252,y1_moy,72.4642857142857,0
10544,2,CA,No,Title I schoolwide school,123,626,1.24281150159744,0.024390243902439,0.016260162601626,0.91869918699187,0.032520325203252,y2_boy,41.375,1
10544,2,CA,No,Title I schoolwide school,123,626,1.24281150159744,0.024390243902439,0.016260162601626,0.91869918699187,0.032520325203252,y2_moy,63.8888888888889,1
10544,3,CA,No,Title I schoolwide school,131,626,1.24281150159744,0.0305343511450382,0.0229007633587786,0.931297709923664,0.0152671755725191,y1_boy,76.2439024390244,0
10544,3,CA,No,Title I schoolwide school,131,626,1.24281150159744,0.0305343511450382,0.0229007633587786,0.931297709923664,0.0152671755725191,y1_moy,104.708955223881,0
10544,3,CA,No,Title I schoolwide school,131,626,1.24281150159744,0.0305343511450382,0.0229007633587786,0.931297709923664,0.0152671755725191,y2_boy,64.4526315789474,1
10544,3,CA,No,Title I schoolwide school,131,626,1.24281150159744,0.0305343511450382,0.0229007633587786,0.931297709923664,0.0152671755725191,y2_moy,93.0760869565217,1
10544,4,CA,No,Title I schoolwide school,132,626,1.24281150159744,0.0378787878787879,0.0606060606060606,0.810606060606061,0.0454545454545455,y1_boy,94.9904761904762,0
10544,4,CA,No,Title I schoolwide school,132,626,1.24281150159744,0.0378787878787879,0.0606060606060606,0.810606060606061,0.0454545454545455,y1_moy,126.734375,0
10544,4,CA,No,Title I schoolwide school,132,626,1.24281150159744,0.0378787878787879,0.0606060606060606,0.810606060606061,0.0454545454545455,y2_boy,86.6371681415929,1
10544,4,CA,No,Title I schoolwide school,132,626,1.24281150159744,0.0378787878787879,0.0606060606060606,0.810606060606061,0.0454545454545455,y2_moy,124.01724137931,1
10544,5,CA,No,Title I schoolwide school,115,626,1.24281150159744,0.0434782608695652,0.0608695652173913,0.860869565217391,0.0260869565217391,y1_boy,101.444444444444,0
10544,5,CA,No,Title I schoolwide school,115,626,1.24281150159744,0.0434782608695652,0.0608695652173913,0.860869565217391,0.0260869565217391,y1_moy,111.137931034483,0
10544,5,CA,No,Title I schoolwide school,115,626,1.24281150159744,0.0434782608695652,0.0608695652173913,0.860869565217391,0.0260869565217391,y2_boy,95.1603773584906,1
10544,5,CA,No,Title I schoolwide school,115,626,1.24281150159744,0.0434782608695652,0.0608695652173913,0.860869565217391,0.0260869565217391,y2_moy,107.009803921569,1
10545,1,CA,Yes,Title I schoolwide school,24,223,1.98654708520179,0.208333333333333,0.151392971185526,0.333333333333333,0.375,y1_boy,25.7272727272727,0
10545,1,CA,Yes,Title I schoolwide school,24,223,1.98654708520179,0.208333333333333,0.151392971185526,0.333333333333333,0.375,y1_moy,44.0833333333333,0
10545,1,CA,Yes,Title I schoolwide school,24,223,1.98654708520179,0.208333333333333,0.151392971185526,0.333333333333333,0.375,y2_boy,29.3809523809524,1
10545,1,CA,Yes,Title I schoolwide school,24,223,1.98654708520179,0.208333333333333,0.151392971185526,0.333333333333333,0.375,y2_moy,43.6818181818182,1
10545,2,CA,Yes,Title I schoolwide school,42,223,1.98654708520179,0.0714285714285714,0.0238095238095238,0.571428571428571,0.333333333333333,y1_boy,59.7380952380952,0
10545,2,CA,Yes,Title I schoolwide school,42,223,1.98654708520179,0.0714285714285714,0.0238095238095238,0.571428571428571,0.333333333333333,y1_moy,88.2380952380952,0
10545,2,CA,Yes,Title I schoolwide school,42,223,1.98654708520179,0.0714285714285714,0.0238095238095238,0.571428571428571,0.333333333333333,y2_boy,75.2820512820513,1
10545,2,CA,Yes,Title I schoolwide school,42,223,1.98654708520179,0.0714285714285714,0.0238095238095238,0.571428571428571,0.333333333333333,y2_moy,108.540540540541,1
10545,3,CA,Yes,Title I schoolwide school,46,223,1.98654708520179,0.0434782608695652,0,0.586956521739131,0.369565217391304,y1_boy,92.304347826087,0
10545,3,CA,Yes,Title I schoolwide school,46,223,1.98654708520179,0.0434782608695652,0,0.586956521739131,0.369565217391304,y1_moy,120.444444444444,0
10545,3,CA,Yes,Title I schoolwide school,46,223,1.98654708520179,0.0434782608695652,0,0.586956521739131,0.369565217391304,y2_boy,85.2368421052632,1
10545,3,CA,Yes,Title I schoolwide school,46,223,1.98654708520179,0.0434782608695652,0,0.586956521739131,0.369565217391304,y2_moy,116.35,1
10545,4,CA,Yes,Title I schoolwide school,56,223,1.98654708520179,0.0714285714285714,0.0178571428571429,0.5,0.357142857142857,y1_boy,107.428571428571,0
10545,4,CA,Yes,Title I schoolwide school,56,223,1.98654708520179,0.0714285714285714,0.0178571428571429,0.5,0.357142857142857,y1_moy,148.345454545455,0
10545,4,CA,Yes,Title I schoolwide school,56,223,1.98654708520179,0.0714285714285714,0.0178571428571429,0.5,0.357142857142857,y2_boy,107.962264150943,1
10545,4,CA,Yes,Title I schoolwide school,56,223,1.98654708520179,0.0714285714285714,0.0178571428571429,0.5,0.357142857142857,y2_moy,147.481481481481,1
10545,5,CA,Yes,Title I schoolwide school,55,223,1.98654708520179,0.181818181818182,0.0181818181818182,0.381818181818182,0.381818181818182,y1_boy,125.927272727273,0
10545,5,CA,Yes,Title I schoolwide school,55,223,1.98654708520179,0.181818181818182,0.0181818181818182,0.381818181818182,0.381818181818182,y1_moy,140.363636363636,0
10545,5,CA,Yes,Title I schoolwide school,55,223,1.98654708520179,0.181818181818182,0.0181818181818182,0.381818181818182,0.381818181818182,y2_boy,112.872727272727,1
10545,5,CA,Yes,Title I schoolwide school,55,223,1.98654708520179,0.181818181818182,0.0181818181818182,0.381818181818182,0.381818181818182,y2_moy,129.185185185185,1
10546,1,CA,No,Not a Title I school,46,168,0.333333333333333,0.0434782608695652,0.0869565217391304,0.152173913043478,0.456521739130435,y1_boy,39.9347826086956,0
10546,1,CA,No,Not a Title I school,46,168,0.333333333333333,0.0434782608695652,0.0869565217391304,0.152173913043478,0.456521739130435,y1_moy,61.7608695652174,0
10546,1,CA,No,Not a Title I school,46,168,0.333333333333333,0.0434782608695652,0.0869565217391304,0.152173913043478,0.456521739130435,y2_boy,39.6585365853659,1
10546,1,CA,No,Not a Title I school,46,168,0.333333333333333,0.0434782608695652,0.0869565217391304,0.152173913043478,0.456521739130435,y2_moy,62.1282051282051,1
10546,2,CA,No,Not a Title I school,35,168,0.333333333333333,0.0571428571428571,0,0.2,0.542857142857143,y1_boy,79.3823529411765,0
10546,2,CA,No,Not a Title I school,35,168,0.333333333333333,0.0571428571428571,0,0.2,0.542857142857143,y1_moy,119.060606060606,0
10546,2,CA,No,Not a Title I school,35,168,0.333333333333333,0.0571428571428571,0,0.2,0.542857142857143,y2_boy,90.5476190476191,1
10546,2,CA,No,Not a Title I school,35,168,0.333333333333333,0.0571428571428571,0,0.2,0.542857142857143,y2_moy,124.631578947368,1
10546,3,CA,No,Not a Title I school,31,168,0.333333333333333,0.0584061829116622,0,0.193548387096774,0.741935483870968,y1_boy,122.625,0
10546,3,CA,No,Not a Title I school,31,168,0.333333333333333,0.0584061829116622,0,0.193548387096774,0.741935483870968,y1_moy,137.533333333333,0
10546,3,CA,No,Not a Title I school,31,168,0.333333333333333,0.0584061829116622,0,0.193548387096774,0.741935483870968,y2_boy,124.137931034483,1
10546,3,CA,No,Not a Title I school,31,168,0.333333333333333,0.0584061829116622,0,0.193548387096774,0.741935483870968,y2_moy,137.75,1
10546,4,CA,No,Not a Title I school,32,168,0.333333333333333,0.123464444197704,0.0625,0.125,0.53125,y1_boy,121.655172413793,0
10546,4,CA,No,Not a Title I school,32,168,0.333333333333333,0.123464444197704,0.0625,0.125,0.53125,y1_moy,164.928571428571,0
10546,4,CA,No,Not a Title I school,32,168,0.333333333333333,0.123464444197704,0.0625,0.125,0.53125,y2_boy,119.9,1
10546,4,CA,No,Not a Title I school,32,168,0.333333333333333,0.123464444197704,0.0625,0.125,0.53125,y2_moy,169.64,1
10546,5,CA,No,Not a Title I school,24,168,0.333333333333333,0.0416666666666667,0.0833333333333333,0.208333333333333,0.583333333333333,y1_boy,159.166666666667,0
