sedalea,sedaleaname,fips,stateabb,math,read,pernam,perasn,perhsp,perblk,perwht,perfl,perecd,perell,perspeced,totenrl,rsflnfl,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,single_momavgall,locale
2603570,ATLANTA COMMUNITY SCHOOLS                                   ,26,MI,-0.277714173566449,-0.102390671928302,0.0066145873,0,0.041886933,0.014221529,0.93727696,0.57342273,0.72210944,0,0.16461134,121.6,0,-0.6096012,10.499412,0.10819271,0.082406186,0.15578818,0.13475727,Rural
2603600,AU GRES-SIMS SCHOOL DISTRICT                                ,26,MI,-0.0828664582730371,-0.0322018953994977,0.012787917,0.0065405709,0.015794035,0.014852282,0.9500252,0.51016611,0.63266689,0,0.11285326,180.4,0,-0.40657189,10.538851,0.15089443,0.080382109,0.15560441,0.13625872,Rural
2603660,AUTRAIN-ONOTA PUBLIC SCHOOLS                                ,26,MI,-0.182602408624837,-0.134861117103032,0.061660029,0,0.04818647,0,0.89015353,0.55291504,0.6878432,0,0.27187371,26.3,0,0.60850972,10.831117,0.30471221,0.060456939,0.095906913,0.079704963,Rural
2603690,AVONDALE SCHOOL DISTRICT                                    ,26,MI,0.135834355455898,0.162503600245102,0.0056374832,0.11517145,0.078824632,0.19185072,0.60851574,0.26900816,0.32483608,0.082276873,0.11073216,1525.9,0.031244785,1.1971163,11.205208,0.44749948,0.061769631,0.039518099,0.12336873,Suburb
2603810,BALDWIN COMMUNITY SCHOOLS                                   ,26,MI,-0.312908004851301,-0.252049274653196,0.0071927169,0.0038593174,0.049712885,0.29978469,0.63945037,0.89486617,0.93388104,0,0.17479181,269.8,0.01537818,-1.3872738,10.2688,0.087520182,0.1103652,0.23492984,0.1417475,Rural
2603900,BANGOR TOWNSHIP SCHOOLS                                     ,26,MI,-0.0876920275137211,-0.0267592085301512,0.0015821063,0.0068691196,0.047471054,0.026090654,0.91798705,0.4614417,0.54981297,0.00059223711,0.13683873,937.8,0.0091519337,-0.11101294,10.729838,0.17192775,0.06380035,0.1392204,0.19896877,Suburb
2604020,BARK RIVER-HARRIS SCHOOL DISTRICT                           ,26,MI,-0.104943027892006,-0.0524920657009625,0.33354923,0.0035771332,0.011461903,0.001258714,0.65015304,0.55831426,0.6374445,0.00088046631,0.12946245,496.6,0.17159085,-0.0032356048,10.768579,0.13263404,0.072536871,0.12723684,0.13791445,Rural
2604170,BATH COMMUNITY SCHOOLS                                      ,26,MI,-0.0548649966483145,0.0566620323163129,0.0014842927,0.013685736,0.060519025,0.016901389,0.90740955,0.30262014,0.37189996,0.0019353856,0.099300057,469.7,0,0.63821948,11.015728,0.31895339,0.061097234,0.074453667,0.1519888,Suburb
2604260,BAY CITY SCHOOL DISTRICT                                    ,26,MI,-0.0423584942379625,-0.0492356438970039,0.011281762,0.0082465652,0.078397349,0.042379592,0.85969472,0.46507353,0.54271728,0.017853586,0.15867716,3904.7,0.16086413,-0.18271266,10.70916,0.19015318,0.082297258,0.14534989,0.18071355,Urban
2604290,BEAL CITY PUBLIC SCHOOLS                                    ,26,MI,-0.104371590861981,-0.0373478591101243,0.042246673,0.0076318458,0.01510802,0.011945496,0.92306799,0.26125813,0.36543879,0.00086152513,0.13431703,308,0,0.41295472,10.938272,0.19833626,0.073182032,0.059418559,0.11702776,Rural
2604320,BEAR LAKE SCHOOLS                                           ,26,MI,-0.0936690505603317,-0.114298572987448,0.019650625,0.010452415,0.09045659,0.0052077165,0.87423265,0.45782691,0.5812248,0.017581699,0.12828478,155.1,0,-0.024655242,10.621004,0.22277756,0.067512736,0.10532399,0.15731126,Rural
2604350,BEAVER ISLAND COMMUNITY SCHOOL                              ,26,MI,0.369842403491129,0.185466063352626,0,0.021024201,0.0011904762,0,0.97778535,0.1942853,0.48596552,0.0076750405,0.11717699,27.5,0,0.58004385,10.870406,0.35718241,0.067052446,0.036107935,0.090717494,Rural
2604440,BEAVERTON RURAL SCHOOLS                                     ,26,MI,-0.074252100596682,-0.102395607621907,0.0088923369,0.0022790893,0.01929768,0.011062781,0.95846814,0.52078319,0.62613714,0.00025929126,0.18100667,575.3,0,-0.36424285,10.620194,0.11081295,0.079994097,0.16798171,0.10707521,Rural
2604470,BEDFORD PUBLIC SCHOOLS                                      ,26,MI,0.0701800219148493,0.130906173560908,0.0030744064,0.011465848,0.042836484,0.0062056393,0.93641764,0.18094745,0.23599482,0.0047046752,0.12982497,2243.9,0.0081542935,0.98050916,11.083854,0.24019386,0.046778455,0.056744985,0.092518017,Suburb
2604530,BELDING AREA SCHOOL DISTRICT                                ,26,MI,-0.120103753156117,-0.14588091607026,0.001439098,0.0043633515,0.10502428,0.007754541,0.88141876,0.53668344,0.64750957,0.052521128,0.15809381,957.1,0.021761883,-0.25824147,10.790357,0.13517885,0.082408115,0.16437624,0.1668219,Town
2604620,BELLAIRE PUBLIC SCHOOLS                                     ,26,MI,0.0717887743956867,0.0996255716564714,0.0059289015,0.016178532,0.018080724,0.0082670124,0.95154482,0.35250381,0.47462565,0,0.11482648,199.7,0,0.62490642,10.805215,0.27688736,0.063160576,0.059713218,0.091440238,Rural
2604650,BELLEVUE COMMUNITY SCHOOLS                                  ,26,MI,-0.320872872650479,-0.239871939281033,0.003857852,0.0021895703,0.012388988,0.023361664,0.95820194,0.50077736,0.58880216,0,0.1644842,276.5,0,0.24277568,10.871852,0.12721589,0.077763304,0.090646811,0.13227767,Rural
2604740,BENDLE PUBLIC SCHOOLS                                       ,26,MI,-0.353073329881036,-0.277617570614523,0.0049290899,0.0017628208,0.057170451,0.060568321,0.87556934,0.82030743,0.88628376,0.0020588704,0.12920569,537.7,0,-1.5669372,10.484896,0.067952365,0.11856221,0.25453585,0.25110671,Suburb
2604800,BENTLEY COMMUNITY SCHOOL DISTRICT                           ,26,MI,-0.269906494345978,-0.186855238173612,0.0098197609,0.0050227055,0.060419034,0.059934892,0.86480361,0.59460682,0.70084965,0.0078998879,0.12491579,373.2,0,0.15123127,10.84516,0.14378078,0.075207621,0.1090153,0.14577569,Suburb
2604830,BENTON HARBOR AREA SCHOOLS                                  ,26,MI,-0.396587950491133,-0.342478975907276,0.0017737338,0.0015301532,0.048270602,0.87528473,0.073140755,0.85805762,0.89565396,0.03085443,0.11514746,1708.9,0.047693402,-2.3969481,10.266652,0.12071373,0.13558589,0.31770459,0.38613877,Urban
2604950,BENZIE COUNTY CENTRAL SCHOOLS                               ,26,MI,-0.0103554653455562,0.0363363774404517,0.036821969,0.0056362106,0.034584206,0.0084912097,0.91446638,0.51696366,0.63489366,0.0024777909,0.13531373,740.4,0.023979835,0.22236219,10.783984,0.21700616,0.088168412,0.099199288,0.11754773,Rural
2605010,BERKLEY SCHOOL DISTRICT                                     ,26,MI,0.521130482792858,0.399500636084335,0.0026445712,0.014221922,0.017471094,0.12745091,0.83821148,0.16917405,0.22586906,0.016791333,0.096433088,200.5,0,1.2023991,11.227417,0.50822812,0.053490635,0.047463741,0.16417508,Suburb
2605430,BERRIEN SPRINGS PUBLIC SCHOOLS                              ,26,MI,0.101626657115893,0.118146690098898,0.0034946045,0.07014823,0.14539231,0.26688614,0.51407874,0.55988312,0.64968008,0.089987569,0.095529847,877.8,0.0071367105,0.082554527,10.723705,0.36557621,0.072905712,0.12519795,0.15130767,Suburb
2605690,BIG BAY DE NOC SCHOOL DISTRICT                              ,26,MI,-0.181621738387063,-0.124077447169487,0.13303269,0.0035963177,0.013260819,0,0.85011017,0.46311724,0.61627889,0,0.15689519,96.5,0,0.10108662,10.596496,0.16676092,0.075515345,0.093837857,0.090708524,Rural
2605780,BIG RAPIDS PUBLIC SCHOOLS                                   ,26,MI,0.0163583653812721,-0.0334517500300206,0.0037256011,0.015418673,0.020025074,0.070449688,0.89038098,0.45983112,0.55222303,0.0018942204,0.14633863,1126.2,0.0059397565,-0.82763439,10.442387,0.27875361,0.10209447,0.16997868,0.1807334,Town
2605820,BIRCH RUN AREA SCHOOLS                                      ,26,MI,-0.0315650227472163,-0.00235123276066249,0.0098524168,0.001692316,0.051720493,0.015444772,0.92128998,0.3778258,0.47108802,0.00031628896,0.12758927,841,0,0.38360783,10.942492,0.14736502,0.078053862,0.0938254,0.12357853,Rural
2605850,BIRMINGHAM PUBLIC SCHOOLS                                   ,26,MI,0.461667260082965,0.339023423905804,0.00080550229,0.038510773,0.021014988,0.10442445,0.83524424,0.05775987,0.077478983,0.029867031,0.11573496,3669.6,0.01901428,2.1421306,11.664923,0.71782053,0.043347344,0.014108703,0.089753628,Suburb
2606000,BLISSFIELD COMMUNITY SCHOOLS                                ,26,MI,0.0441825887375403,0.0317582539382688,0.0028032067,0.0052409107,0.082070261,0.012083014,0.89780259,0.31411907,0.36893278,0.00024999998,0.11021909,576.9,0,0.4166998,10.863475,0.20507953,0.064822003,0.071712516,0.13457759,Rural
2606090,BLOOMFIELD HILLS SCHOOLS                                    ,26,MI,0.447490313927606,0.315605636364233,0.0008238341,0.10046515,0.0256355,0.10360422,0.76947129,0.068336882,0.086738437,0.044846151,0.15576497,2455,0.012979576,2.1521988,11.721743,0.71081513,0.04645633,0.019533698,0.079074457,Suburb
2606270,BLOOMINGDALE PUBLIC SCHOOL DISTRICT                         ,26,MI,-0.230480002327313,-0.167050187399502,0.0038990472,0.0010829685,0.34322533,0.049605031,0.60218763,0.757734,0.83160663,0.17965515,0.14017494,405.1,0,-0.56347549,10.637173,0.13686258,0.079742387,0.1698873,0.19606158,Rural
2606500,BOYNE CITY PUBLIC SCHOOLS                                   ,26,MI,0.101152486206902,0.0885575494117996,0.013455421,0.0089563504,0.018199531,0.0051062978,0.9542824,0.37567025,0.48211482,7.7519377e-05,0.12602174,594.3,0,0.54820603,10.886338,0.29443112,0.067478277,0.095048144,0.11545574,Town
2606510,BOYNE FALLS PUBLIC SCHOOL DISTRICT                          ,26,MI,0.0355630635628274,0.0784409734172068,0.015949028,0.0044136089,0.016960649,0.0066757468,0.95600098,0.33264095,0.4420996,4.0064104e-05,0.13077442,178.7,0.082950294,0.14996736,10.788139,0.16810533,0.070647955,0.10425418,0.12463281,Rural
2606570,BRANDON SCHOOL DISTRICT IN THE COUNTIES OF OAKLAND AND LAPEE,26,MI,-0.0323542116657945,0.0137443977817414,0.008861402,0.016890731,0.05227885,0.030711502,0.89125752,0.31259307,0.36789721,0.032532558,0.12189835,1307.3,0.010916669,0.85741347,11.288371,0.2690804,0.076395944,0.063819781,0.11415284,Town
2606600,BRANDYWINE COMMUNITY SCHOOLS                                ,26,MI,-0.0320920589131985,-0.0777867585806972,0.0059328652,0.0086801471,0.064109914,0.03446684,0.88681024,0.51564163,0.62228936,0.023646161,0.11634614,621.9,0.00023468494,0.20170361,10.803679,0.16728595,0.079218999,0.082502872,0.14946793,Suburb
2606630,BRECKENRIDGE COMMUNITY SCHOOLS                              ,26,MI,-0.0501341611941135,-0.0249649154145317,0,0.001886244,0.065239377,0.010864172,0.92201018,0.40141067,0.48522452,0.0074803852,0.13073203,356.4,3.4611377e-05,-0.082645454,10.798183,0.12559725,0.081672207,0.12947752,0.12452137,Rural
2606720,BREITUNG TOWNSHIP SCHOOL DISTRICT                           ,26,MI,0.0666638870750057,0.136392281518728,0.0035519269,0.0080216574,0.018860256,0.0013619296,0.9682042,0.32988694,0.43950522,0.00063005183,0.15848121,767.9,0,0.38517752,10.728296,0.21473441,0.048401091,0.087596931,0.13343506,Town
2606780,BRIDGEPORT-SPAULDING COMMUNITY SCHOOL DISTRICT              ,26,MI,-0.407105039972952,-0.337978505205283,0.00145991,0.0039946274,0.1446089,0.61960351,0.23033306,0.77579892,0.80744576,0.0041758935,0.16685843,1081.1,0.048962902,-1.3341755,10.528547,0.11939505,0.11434369,0.22474866,0.27032521,Suburb
2606840,BRIDGMAN PUBLIC SCHOOLS                                     ,26,MI,0.162729528787178,0.128030597867592,0.001917025,0.012850625,0.037636768,0.012383698,0.9352119,0.30215141,0.39872849,0.0078891814,0.12162489,423.8,0,0.68433124,10.976043,0.25658175,0.072228819,0.068107314,0.10355972,Suburb
2606870,BRIGHTON AREA SCHOOLS                                       ,26,MI,0.206431976046764,0.269510160787157,0.0053601861,0.015555325,0.02184161,0.0084393276,0.94880354,0.098416001,0.12986286,0.0037316228,0.12132112,2941.1,0.002060941,1.4531387,11.379871,0.44406411,0.061311364,0.030494459,0.086165816,Suburb
2606900,BRIMLEY AREA SCHOOLS                                        ,26,MI,-0.021124008960461,0.00935094944702504,0.59176445,0.008554237,0.0017287633,0.017124591,0.38082796,0.4526315,0.57601321,0.0019444564,0.14847696,276.3,0.036272317,0.12823676,10.804782,0.20469709,0.076500818,0.09193714,0.17543559,Rural
2606930,BRITTON DEERFIELD SCHOOLS                                   ,26,MI,-0.109255467380831,-0.0202916378489492,0.0037151002,0.004327443,0.065703221,0.0035548538,0.92269939,0.31123352,0.39250869,0,0.13032597,324,0.0027603812,0.69889826,11.09073,0.15311718,0.06304007,0.047234751,0.11869529,Rural
2606960,BRONSON COMMUNITY SCHOOL DISTRICT                           ,26,MI,0.073022756440213,-0.0413865800655822,0.0017089475,0.0041489317,0.18331477,0.0070686205,0.80375874,0.49531811,0.63283533,0.075494826,0.091305114,507.3,0,-0.058903895,10.768949,0.11546288,0.067640737,0.11124103,0.16284004,Rural
2606990,COLUMBIA SCHOOL DISTRICT                                    ,26,MI,0.0886262799676272,0.143205538324002,0.0022787414,0.010938752,0.030059051,0.0054832823,0.95124018,0.34644127,0.42698613,0.00036268093,0.13778159,633.4,0.0015298316,0.72856236,10.983952,0.2224897,0.074710459,0.058985233,0.083314046,Town
2607040,BROWN CITY COMMUNITY SCHOOLS                                ,26,MI,0.0189354272821727,0.0393834392389337,0.0020742335,0.0012403954,0.025801519,0.010987233,0.95989662,0.45939264,0.59246469,0.0010581028,0.12631214,413.7,0.00035378319,-0.33653823,10.745874,0.089858003,0.095303677,0.13726199,0.12421302,Rural
2607080,FLAT ROCK COMMUNITY SCHOOLS                                 ,26,MI,-0.0120122525852568,0.000983648676966591,0.0032432263,0.012257162,0.048640855,0.0741354,0.86172336,0.38048559,0.44520065,0.0094937244,0.15994322,1101.8,0.021060338,0.072343186,10.950354,0.17937362,0.072411187,0.14076228,0.18667497,Suburb
2607140,BUCHANAN COMMUNITY SCHOOLS                                  ,26,MI,-0.0329025517409924,0.00364732288014427,0.005884158,0.0042758579,0.034187615,0.056862134,0.89879024,0.42004073,0.52728999,0.0068497881,0.11945289,735.4,0.0038233995,0.08533293,10.785217,0.21550244,0.088868544,0.11495881,0.15609165,Suburb
2607170,BUCKLEY COMMUNITY SCHOOLS                                   ,26,MI,-0.256749992956714,-0.0459868409287644,0.0033809447,0.0050643636,0.014242915,0.0020518906,0.9752599,0.4726176,0.57879502,0.00072639226,0.13659357,185.5,0,0.41965631,10.847908,0.1405406,0.05274877,0.094943233,0.1257,Rural
2607320,BULLOCK CREEK SCHOOL DISTRICT                               ,26,MI,0.0669032072663066,0.145809999765036,0.008207256,0.0042288965,0.01494968,0.0092230141,0.96339113,0.3578338,0.42040595,0.0018426492,0.14489895,873.9,0.033838272,0.30858701,10.903854,0.23161764,0.082788177,0.091754802,0.12888595,Suburb
2607410,BURR OAK COMMUNITY SCHOOL DISTRICT                          ,26,MI,-0.145443503227583,-0.144805993397196,0,0,0.066880621,0.0029699118,0.9301495,0.62818998,0.74521422,0,0.10062506,126.2,1.1192426e-05,-0.27113664,10.740727,0.097832009,0.074284092,0.12775899,0.16296311,Rural
2607470,BURT TOWNSHIP SCHOOL DISTRICT                               ,26,MI,-0.379452031751511,-0.458036336968648,0.010714286,0,0.062543288,0,0.92674243,0.72900134,0.87476188,0,0.25615188,13.3,0,0.0036306926,10.290412,0.20517448,0.061147384,0.03604576,0.099260271,Rural
2607530,BYRON AREA SCHOOLS                                          ,26,MI,-0.0408872989847214,0.0184639355500387,0.010162362,0.0041891644,0.0082023218,0.0022449365,0.97520119,0.31181917,0.39448857,0.00164186,0.12112536,509.6,0,0.50644094,11.037358,0.16864561,0.085043505,0.078969002,0.10624803,Rural
2607560,BYRON CENTER PUBLIC SCHOOLS                                 ,26,MI,0.390533532043351,0.306979134211027,0.0046266862,0.033926297,0.060274806,0.02429091,0.8768813,0.19992384,0.27850211,0.017776843,0.10104856,1749.7,0.0035002548,1.1904829,11.082385,0.31033674,0.045497201,0.030421205,0.098840401,Suburb
2607590,CADILLAC AREA PUBLIC SCHOOLS                                ,26,MI,0.0138240055036623,0.0916397702075727,0.0055631381,0.0060231374,0.024102125,0.0079778973,0.9563337,0.49060565,0.57264012,0.0010192535,0.11849377,1360.4,0.013428708,-0.245581,10.659842,0.20190172,0.079378232,0.15461333,0.17088477,Town
2607620,CALEDONIA COMMUNITY SCHOOLS                                 ,26,MI,0.21762688656825,0.259442443546843,0.0048654489,0.024942569,0.045708567,0.021515513,0.90296787,0.14059052,0.21220915,0.017520618,0.10751972,2442.2,0.01497098,1.3885956,11.237655,0.36886901,0.048495043,0.031030547,0.072120562,Suburb
2607690,PUBLIC SCHOOLS OF CALUMET LAURIUM & KEWEENAW                ,26,MI,0.122488960545147,0.072693415111844,0.0037806099,0.00098713825,0.006852461,0.0015201441,0.98685968,0.46025142,0.62447715,0.0007693129,0.092853203,680.1,0,-0.31452084,10.488595,0.19648075,0.072170362,0.15509628,0.16192631,Town
2607710,CAMDEN-FRONTIER SCHOOL                                      ,26,MI,-0.165789066306659,-0.0321713218587507,0.00071174378,0.0011382787,0.01617123,0.0042181513,0.97776061,0.48309737,0.56131744,0.001176543,0.14502731,217.3,0,-0.17771018,10.704027,0.12966557,0.0784012,0.12994714,0.13139407,Rural
2607800,CAPAC COMMUNITY SCHOOLS                                     ,26,MI,-0.112618723435775,-0.0504359999612942,0.0012865788,0.0080161802,0.13236187,0.0049875644,0.85334778,0.36671066,0.47994551,0.038278222,0.16357799,565.1,0.00026497009,0.34736785,11.018048,0.11843717,0.08201959,0.092830151,0.11959189,Rural
2607890,CARMAN-AINSWORTH COMMUNITY SCHOOLS                          ,26,MI,-0.0640436590729586,-0.0722562932203961,0.020307466,0.0077715907,0.046757299,0.50671315,0.41845053,0.66081375,0.73379356,0.014378319,0.13650434,2079.6,0.015743282,-0.9159857,10.612891,0.18284456,0.10964119,0.18711984,0.28187901,Suburb
2608010,CARNEY-NADEAU PUBLIC SCHOOLS                                ,26,MI,-0.148062462856113,-0.125314732331755,0.013792416,0.0003376606,0.025524221,0.0072959452,0.95304978,0.45494929,0.57643372,0,0.10591345,118.6,0,0.040133212,10.57907,0.15067936,0.061143909,0.10350811,0.13264424,Rural
2608040,CARO COMMUNITY SCHOOLS                                      ,26,MI,-0.167846344216108,-0.0823261902016547,0.0072772191,0.0076545705,0.04843121,0.0062606251,0.93037635,0.47851023,0.58115876,0,0.13867997,800.6,6.0570032e-06,-0.58364213,10.638591,0.14931867,0.090395942,0.16942932,0.18455528,Town
2608070,CARROLLTON PUBLIC SCHOOLS                                   ,26,MI,-0.238535756760992,-0.21925400177191,0.0072138156,0.0019367926,0.27216533,0.26324204,0.45544204,0.66076148,0.71326709,0.00086844887,0.20418768,778.8,0,-0.89855933,10.568037,0.14170206,0.085666202,0.19466034,0.2422183,Suburb
2608130,CARSON CITY-CRYSTAL AREA SCHOOLS                            ,26,MI,-0.117917725922102,-0.104760102380186,0.0014227863,0.0015274729,0.060792718,0.0050157071,0.93124133,0.47003388,0.57594442,0.016722936,0.11106241,453.8,0.0088076238,-0.28569531,10.688818,0.098579749,0.074071527,0.13933025,0.14621374,Rural
2608160,CARSONVILLE-PORT SANILAC SCHOOL DISTRICT                    ,26,MI,-0.0292503152556067,-0.170346980321347,0.0010961858,6.6258915e-05,0.010428572,0.0046321964,0.98377681,0.5168218,0.66324812,0,0.14042076,201.1,0.00015996202,-0.11775211,10.632137,0.15609962,0.080435313,0.11717485,0.10408524,Rural
2608280,CASEVILLE PUBLIC SCHOOLS                                    ,26,MI,-0.124932856134715,-0.22018853531168,0.00010833006,0.00099791016,0.028323516,0.0042117429,0.96635848,0.56085414,0.66826427,0.00037453184,0.1791279,123.3,0,0.43863815,10.633259,0.19609714,0.061327543,0.072196752,0.095243849,Rural
2608400,CASS CITY PUBLIC SCHOOLS                                    ,26,MI,0.0940117603325552,0.116359983012346,0.0030823005,0.0036057045,0.027166197,0.0057428465,0.96040297,0.42700154,0.55902642,0.00053520419,0.11809895,469.1,0,-0.066907257,10.689789,0.12319578,0.077398323,0.12056475,0.12389862,Rural
2608430,CASSOPOLIS PUBLIC SCHOOLS                                   ,26,MI,-0.204070203852732,-0.100463037042049,0.0064554554,0.026300086,0.048329942,0.23840207,0.68051243,0.58397442,0.69212472,0.0044102399,0.098612964,446.6,0,-0.1675286,10.749274,0.15914801,0.088475704,0.13393196,0.15153228,Rural
2608520,CEDAR SPRINGS PUBLIC SCHOOLS                                ,26,MI,0.046895716717971,0.039621657155789,0.0066809459,0.0053667319,0.040087793,0.011387921,0.93647659,0.35663104,0.45552939,0.0043798764,0.14129487,1631.2,0.0046576671,0.47402331,10.994553,0.19386531,0.072273329,0.084722243,0.13592106,Town
2608580,CENTER LINE PUBLIC SCHOOLS                                  ,26,MI,-0.192270782049616,-0.15897450865427,0.0042812522,0.095931381,0.033534773,0.21029723,0.65595537,0.59659785,0.68792975,0.078787334,0.11649285,1197.8,0.021012202,-0.62019771,10.673209,0.14401799,0.099501558,0.16340443,0.24200688,Suburb
2608610,CENTRAL LAKE PUBLIC SCHOOLS                                 ,26,MI,-0.22746474894307,-0.0756740224529032,0.024142446,0.0018102929,0.014685704,0.0010897293,0.9582718,0.43153325,0.60530555,0.0041869991,0.1538866,143.3,0,0.17519504,10.719858,0.23654726,0.072264165,0.084471405,0.14413063,Rural
2608640,CENTRAL MONTCALM PUBLIC SCHOOLS                             ,26,MI,-0.215741973619927,-0.161680899629842,0.00035813419,0.0024698898,0.041965108,0.0055828821,0.949624,0.52505338,0.63698763,0.014906911,0.13631421,823,1.2777708e-05,-0.11771125,10.731421,0.12177075,0.093438148,0.12392053,0.12165412,Rural
2608670,CENTREVILLE PUBLIC SCHOOLS                                  ,26,MI,-0.0950931211409701,-0.0499928777438785,0.0049102632,0.0017900614,0.014636537,0.017277006,0.96138614,0.37083858,0.4971385,0.0027762945,0.10330529,383.4,2.8454991e-07,0.53961796,10.930967,0.17057553,0.062420305,0.069304556,0.11266638,Rural
2608730,CHARLEVOIX PUBLIC SCHOOLS                                   ,26,MI,0.00158250702613779,0.11279001805544,0.041756112,0.014678251,0.024748629,0.016770774,0.9020462,0.33661008,0.40157139,0.00077480433,0.12290846,480.8,0.0078313509,0.6688115,10.836815,0.31800315,0.050899696,0.078508824,0.12900676,Town
2608770,CHARLOTTE PUBLIC SCHOOLS                                    ,26,MI,0.0129168804546819,0.00749205325595007,0.0033312505,0.0061247884,0.042768694,0.014098578,0.93367672,0.38432017,0.4606424,0.0024449341,0.1260629,1238.4,0.0075379526,0.2898168,10.94853,0.16968226,0.071927831,0.11111023,0.15591227,Town
2608880,CHASSELL TOWNSHIP SCHOOL DISTRICT                           ,26,MI,-0.0128251322332548,0.0603370677992049,0.0046221684,0.005362771,0.0010281195,0.014251077,0.97473586,0.33515859,0.50835788,0,0.072107516,120.3,0,0.82758379,10.765142,0.31002262,0.052107003,0.071305595,0.088605069,Rural
2608910,CHEBOYGAN AREA SCHOOLS                                      ,26,MI,-0.0461732906243696,0.0508058533944657,0.012335658,0.0037759843,0.014654,0.0082539534,0.96098042,0.54627174,0.65784889,0,0.091969378,822.8,0.00076590228,-0.42537326,10.57793,0.17887715,0.10885353,0.15654324,0.12476534,Town
2608940,CHELSEA SCHOOL DISTRICT                                     ,26,MI,0.325699413640168,0.206605579437785,0.0032279955,0.010761796,0.037556972,0.0047122953,0.94374096,0.092371017,0.12531182,0.0084899459,0.11926819,1119.1,0,1.5511754,11.314908,0.45326456,0.051173121,0.022773506,0.093750492,Town
2609150,CHESANING UNION SCHOOLS                                     ,26,MI,0.163804089382082,0.141428617271871,0.0014232503,0.0066635315,0.063905634,0.0078541907,0.92015338,0.41863543,0.49276692,0,0.15805995,712,0.0011278217,0.17726281,10.810005,0.13936435,0.083607458,0.098071985,0.11891707,Rural
2609560,CHIPPEWA HILLS SCHOOL DISTRICT                              ,26,MI,-0.0356048109501665,-0.0377343770905335,0.058953736,0.0011300609,0.019633012,0.022220582,0.89806259,0.53122663,0.64525324,0,0.17291698,949.5,0.0057435604,0.055831723,10.73089,0.19146122,0.084764943,0.12095958,0.10919721,Rural
2609570,CHIPPEWA VALLEY SCHOOLS                                     ,26,MI,0.0452387345375347,0.0562433283326531,0.0023944711,0.029338021,0.036137991,0.088378079,0.84375143,0.21116789,0.26156887,0.057955422,0.1127857,7098,0.058062427,0.88778752,11.141299,0.28318381,0.062296845,0.053300608,0.14910357,Suburb
2609750,CLARE PUBLIC SCHOOLS                                        ,26,MI,-0.0763090581574353,0.0432263072633461,0.0058190804,0.0082084136,0.020476425,0.005181836,0.96031421,0.40747619,0.47351694,0.00019762847,0.093695536,666.9,0,-0.1286151,10.733352,0.1923651,0.082226068,0.13832583,0.14199555,Town
2609840,CLARENCEVILLE SCHOOL DISTRICT                               ,26,MI,-0.0482204606115752,-0.00592751960811737,0.0052736076,0.071035109,0.043379776,0.24427336,0.63603812,0.46129778,0.55546111,0.070191257,0.1219539,995.9,0.0070049898,-0.034892127,10.696416,0.21377897,0.075574338,0.10652398,0.18656735,Urban
2609900,CLARKSTON COMMUNITY SCHOOL DISTRICT                         ,26,MI,0.207661916542587,0.208669263720274,0.0026247515,0.017805608,0.058129407,0.023364393,0.89807582,0.1572195,0.19916978,0.018719221,0.13320614,3532.1,0.048298825,1.2719766,11.354647,0.40149325,0.058963433,0.042602908,0.1243889,Suburb
2609930,CLAWSON PUBLIC SCHOOLS                                      ,26,MI,0.0698285043242415,0.0985278081754439,0.0030083137,0.020288117,0.060485534,0.10522383,0.81099421,0.27252895,0.38544041,0.048435882,0.16805194,748.6,0.0011051798,0.94352436,11.017189,0.35383672,0.054160595,0.041099429,0.14696676,Suburb
2610020,CLIMAX-SCOTTS COMMUNITY SCHOOLS                             ,26,MI,-0.149762725935335,-0.0446806530652929,0.00065044308,0.0022146846,0.05246086,0.0064880825,0.93818593,0.33175719,0.44343653,0,0.091423608,223.7,0.00082488853,0.81738573,10.935637,0.21403755,0.056731377,0.044661716,0.092869528,Rural
2610050,CLINTON COMMUNITY SCHOOLS                                   ,26,MI,-0.0450229251089215,0.0672201985922415,0.00378542,0.0054054968,0.01875636,0.0091134897,0.96293926,0.24818392,0.31290844,0.00027027028,0.10840283,495.1,3.3546788e-05,0.72703427,11.031898,0.23858041,0.068882108,0.061967377,0.11170223,Town
2610080,CLINTONDALE COMMUNITY SCHOOLS                               ,26,MI,-0.209537284231834,-0.168702264285332,0.0025727267,0.017529583,0.027345039,0.62769502,0.32485765,0.73411614,0.80912089,0.011049244,0.12187553,855.9,0.03714063,-1.0814811,10.697164,0.12330776,0.12332439,0.20208795,0.26779976,Suburb
2610110,CLIO AREA SCHOOL DISTRICT                                   ,26,MI,-0.0401421474366666,0.0540688116284437,0.0024039743,0.0034841681,0.027421737,0.017169202,0.94952089,0.4146637,0.50238669,0.0031887461,0.10902718,1497.8,0.0038268846,0.18857457,10.896433,0.14643194,0.084223047,0.097157508,0.15845546,Suburb
2610140,COLDWATER COMMUNITY SCHOOLS                                 ,26,MI,-0.119001730101095,-0.105967889852343,0.0031350113,0.012794592,0.085311234,0.0049286098,0.89383054,0.50829661,0.58003634,0.1171739,0.10273208,1415.3,0.046968311,0.10225869,10.747153,0.16083038,0.071527608,0.10405454,0.14692391,Town
